"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
30000,"36 Months",2,"RENT",140000,"Debt Consolidation","NJ",11.16,"None",36168.14722,710,3,35,10,"None",3025,9.1,54,0,"None","0"
6000,"36 Months",0.5,"RENT",57996,"Moving","CA",9.37,"None",38642.39931,690,1,0,5,"None",902,20,5,386,"None","0"
20000,"60 Months",6,"RENT",52000,"Debt Consolidation","MA",10.8,"None",36794.18403,710,0,0,5,"None",676,25,46,0,"None","0"
12500,"36 Months",7,"MORTGAGE",94000,"Debt Consolidation","GA",10.35,"Two",30000,670,3,9,10,"None",22187,89.5,29,167,"None","0"
13000,"36 Months",1,"RENT",60000,"Debt Consolidation","NH",10.58,"None",37119.22014,735,1,0,3,"None",11090,62,12,0,"None","0"
14000,"60 Months",4,"RENT",71000,"Debt Consolidation","NJ",11.65,"None",39345.16667,690,0,0,10,"None",8813,23.3,14,0,"None","0"
19550,"60 Months",0,"MORTGAGE",50000,"Credit Card","TX",8.86,"None",35846.3875,680,3,0,8,"None",19680,93.2,23,301,"None","0"
20500,"36 Months",10,"MORTGAGE",45288,"Debt Consolidation","MO",22.6,"None",35622.18125,720,2,0,5,"None",25948,81.3,46,342,"None","0"
10250,"36 Months",5,"RENT",37963,"Debt Consolidation","MD",13.53,"None",37172.29583,735,0,0,13,"None",7451,12.8,22,259,"None","0"
10000,"36 Months",10,"MORTGAGE",52188,"Other","LA",17.8,"None",36162.12292,745,1,0,8,"None",2739,19.8,12,410,"None","0"
3500,"36 Months",5,"RENT",98000,"Credit Card","NJ",8.52,"One",34300.22153,750,0,15,19,"None",6432,6,37,54,"None","0"
5000,"36 Months",4,"MORTGAGE",110000,"Other","TX",7.96,"None",38547.26806,700,0,0,7,"None",11107,79.3,11,0,"None","0"
15000,"36 Months",10,"MORTGAGE",68000,"Credit Card","OR",19.57,"None",35352.05694,700,0,77,8,"None",8344,55.6,30,579,"None","0"
10000,"36 Months",10,"MORTGAGE",97000,"Debt Consolidation","PA",16.96,"Three",36213.30069,680,1,5,11,"None",9063,26.1,18,328,"None","0"
12000,"36 Months",2,"MORTGAGE",62000,"Other","NY",5.52,"None",36142.35486,755,2,0,5,"None",14313,46.2,21,50,"None","0"
10000,"36 Months",8,"RENT",30000,"Other","NJ",8.6,"None",37706.31806,750,0,0,9,"None",6268,22,16,1000,"None","0"
8500,"60 Months",3,"MORTGAGE",48000,"Debt Consolidation","NC",16,"None",37614.19861,730,1,0,17,"None",7800,20.3,26,0,"None","0"
10000,"36 Months",5,"RENT",47000,"Debt Consolidation","HI",16.57,"None",36949.52292,680,0,0,18,"One",9018,67.8,24,891,"One","0"
10000,"36 Months",3,"MORTGAGE",1e+05,"Educationalal","CA",17.26,"None",36720.51319,685,2,0,11,"One",6435,23,23,1000,"One","0"
18550,"60 Months",0.5,"RENT",30000,"Major Purchase","GA",14.4,"None",38883.24931,660,3,0,5,"None",10242,77.6,7,0,"None","0"
8500,"36 Months",3,"OWN",42000,"Other","TX",7.57,"None",37861.3125,715,0,0,6,"None",10702,56.6,8,97,"None","0"
6000,"36 Months",10,"MORTGAGE",39000,"Debt Consolidation","CT",14.86,"One",35748.44167,680,1,2,13,"None",5161,33.5,38,222,"None","0"
6000,"36 Months",2,"RENT",36000,"Debt Consolidation","VA",14.77,"None",37932.32569,680,1,0,11,"None",2662,30.6,19,0,"None","0"
10000,"36 Months",2,"MORTGAGE",60000,"Educationalal","OH",11.42,"None",37867.42431,700,2,0,9,"None",6116,33.1,12,151,"None","0"
7000,"36 Months",10,"MORTGAGE",54072,"Other","AL",17.95,"None",34945.25625,710,1,0,12,"None",14968,28.1,21,50,"None","0"
2000,"36 Months",8,"RENT",44304,"Major Purchase","MD",7.94,"Two",37071.06944,670,1,19,5,"None",6373,45.8,20,0,"None","0"
15000,"36 Months",10,"MORTGAGE",78408,"Debt Consolidation","CA",18.26,"None",32720.14653,715,3,0,8,"None",32207,61.7,32,406,"None","0"
11000,"36 Months",10,"RENT",26000,"Credit Card","CA",16.06,"None",32517.23611,765,0,0,12,"None",12706,22.4,29,182,"None","0"
8000,"36 Months",10,"MORTGAGE",75000,"Major Purchase","CA",10.57,"None",36753.15625,735,1,0,12,"None",33247,45.2,28,267,"None","0"
13675,"36 Months",10,"RENT",57500,"Debt Consolidation","FL",20.14,"None",34512.20764,685,0,43,14,"None",15852,78.1,24,164,"None","0"
21000,"60 Months",10,"MORTGAGE",1e+05,"Small Business","IL",14.58,"None",35254.08264,720,2,41,8,"None",17674,48.2,24,97,"None","0"
13400,"60 Months",10,"MORTGAGE",55000,"Debt Consolidation","OH",24.15,"None",35163.05694,730,0,0,10,"None",32751,47.8,25,0,"None","0"
18000,"36 Months",10,"RENT",53000,"Debt Consolidation","SC",13.36,"None",37231.06389,670,2,0,11,"None",17021,81.4,20,0,"None","0"
10000,"36 Months",0.5,"RENT",70000,"Debt Consolidation","MD",5.06,"None",34950.17778,670,3,74,6,"None",6577,51.4,15,676,"None","0"
4000,"36 Months",0.5,"MORTGAGE",1e+05,"Vacation","MO",2.6,"None",37222.32569,745,2,0,6,"None",6890,36.6,27,0,"None","0"
1500,"36 Months",3,"RENT",35000,"Debt Consolidation","OH",27.39,"None",31624.05903,765,0,0,14,"None",421,2.2,50,0,"None","0"
3000,"36 Months",1,"RENT",50000,"Moving","DC",3.89,"None",38284.33472,730,1,0,4,"None",9,0.2,5,948,"None","0"
15000,"36 Months",3,"MORTGAGE",81120,"Credit Card","WA",15.25,"None",35540.07431,735,1,0,10,"None",3983,22.1,13,767,"None","0"
25000,"36 Months",4,"RENT",110004,"Debt Consolidation","CT",12.88,"One",34984.44444,660,3,19,9,"None",29007,83.6,25,0,"None","0"
20000,"36 Months",9,"MORTGAGE",99000,"Debt Consolidation","MN",10.17,"None",37310.43681,695,1,0,12,"None",17976,85.2,27,61,"None","0"
5000,"36 Months",1,"RENT",24996,"Educationalal","GA",12.15,"One",37900.44306,685,2,12,6,"None",1643,8.6,8,286,"None","0"
12000,"36 Months",4,"RENT",34500,"Debt Consolidation","IL",18.09,"None",37683.09653,730,0,26,6,"None",3338,42.6,19,978,"None","0"
30000,"36 Months",3,"MORTGAGE",91000,"Home Improvement","MD",9.13,"None",38903.16806,725,3,0,10,"None",10658,32.9,20,0,"None","0"
11500,"36 Months",1,"MORTGAGE",63000,"Debt Consolidation","MI",15.05,"None",37524.33194,700,1,0,17,"None",11601,48.7,26,670,"None","0"
5000,"36 Months",9,"RENT",45000,"Debt Consolidation","CA",6.51,"None",35595.53472,685,1,0,6,"One",5971,67.9,12,47,"One","0"
10000,"36 Months",5,"MORTGAGE",110000,"Debt Consolidation","CA",15.7,"None",33957.4,730,0,81,11,"None",11419,32.8,20,142,"None","0"
500,"36 Months",7,"MORTGAGE",59000,"Other","NY",22.17,"None",34941.3625,740,0,0,9,"None",50000,47.8,26,49,"None","0"
18000,"36 Months",10,"OWN",102000,"Debt Consolidation","TX",16.95,"None",35806.37569,745,2,0,30,"None",10463,8.2,63,38,"None","0"
2875,"36 Months",1,"RENT",36800,"Credit Card","TX",4.83,"None",34487.43403,685,0,0,6,"One",5260,92.3,10,92,"One","0"
20000,"36 Months",10,"MORTGAGE",70000,"Other","CO",12.33,"None",36573.47431,725,0,38,7,"None",25413,95.9,18,584,"None","0"
1000,"36 Months",7,"RENT",45000,"Small Business","CA",7.52,"None",37445.51458,795,0,0,3,"None",29,0.1,6,0,"None","0"
15000,"36 Months",10,"OWN",50000,"Other","MI",2.59,"None",30000,795,0,0,4,"None",5656,27.6,25,499,"None","0"
6000,"60 Months",8,"MORTGAGE",50004,"Debt Consolidation","OR",2.62,"None",38704.46667,690,1,39,3,"None",1952,78.1,11,0,"None","0"
10000,"36 Months",10,"RENT",90000,"Other","TX",12.83,"None",30000,740,0,0,12,"None",43615,16.7,23,88,"None","0"
22000,"36 Months",3,"MORTGAGE",56000,"Credit Card","MI",17.96,"None",35367.17569,735,1,0,10,"None",22885,48.6,28,264,"None","0"
5000,"36 Months",4,"RENT",46809.24,"Debt Consolidation","FL",6.38,"None",38727.43819,770,0,0,2,"None",233,6.7,4,139,"None","0"
6500,"36 Months",3,"RENT",60000,"Wedding","NC",6.44,"None",38129.14097,700,0,0,8,"None",229,19,9,0,"None","0"
20000,"36 Months",4,"RENT",105000,"Debt Consolidation","TX",19.2,"None",35958.5125,735,0,64,10,"None",18377,29.3,39,89,"None","0"
1500,"36 Months",1,"MORTGAGE",90000,"Educationalal","CO",17.32,"None",32543.29722,690,1,63,13,"None",27248,79.4,40,663,"None","0"
7500,"60 Months",1,"RENT",38000,"Car","WI",10.99,"None",36723.24444,730,1,0,5,"None",2664,34.2,7,432,"None","0"
1500,"36 Months",1,"RENT",49788,"Other","LA",18.2,"None",36297.1,720,1,56,10,"None",1498,6.7,14,38,"None","0"
15000,"60 Months",5,"MORTGAGE",64704,"Debt Consolidation","LA",8.94,"None",34911.33403,680,0,28,14,"None",18208,46.1,52,112,"None","0"
5000,"36 Months",10,"RENT",30000,"Debt Consolidation","NY",5.04,"None",35729.37639,720,1,0,3,"None",4443,89.9,5,239,"None","0"
3000,"36 Months",7,"MORTGAGE",49152,"Home Improvement","GA",22.51,"None",34091.49514,710,1,39,23,"None",2080,11.6,43,52,"None","0"
10000,"36 Months",10,"RENT",54450,"Debt Consolidation","NY",10.35,"None",36386.19306,680,1,0,13,"None",8600,64.2,21,0,"None","0"
5000,"36 Months",7,"RENT",32400,"Debt Consolidation","CA",5.89,"None",32415.20833,670,2,0,10,"None",4140,54.5,24,221,"None","0"
5600,"36 Months",10,"MORTGAGE",53004,"Debt Consolidation","MN",8.85,"None",35782.52569,700,0,61,10,"One",9479,92.9,15,200,"None","0"
5500,"36 Months",0,"RENT",15436.8,"Debt Consolidation","VA",8.01,"None",34677.075,730,0,0,8,"One",2817,14.5,17,253,"One","0"
6075,"36 Months",7,"MORTGAGE",48000,"Credit Card","NY",11.78,"None",37500.29236,665,1,0,18,"None",5769,90.1,30,0,"None","0"
20000,"60 Months",10,"RENT",102000,"Debt Consolidation","CT",10.86,"None",34377.19375,715,1,0,12,"None",50000,57.2,19,0,"None","0"
7500,"36 Months",9,"RENT",115000,"Debt Consolidation","CA",7.55,"None",34665.25833,685,0,77,4,"None",34753,95.2,11,128,"None","0"
10000,"36 Months",9,"OWN",1e+05,"Debt Consolidation","IL",0.22,"None",31241.24583,790,1,0,7,"None",1800,3.8,28,106,"None","0"
6025,"36 Months",0.5,"RENT",60000,"Debt Consolidation","MA",7.4,"None",36546.08125,745,0,0,8,"None",18719,40.7,25,0,"None","0"
35000,"60 Months",10,"RENT",76000,"House","NY",0.24,"One",34840.38611,675,3,8,3,"None",1455,14.5,31,292,"None","0"
10000,"36 Months",8,"MORTGAGE",92000,"Debt Consolidation","GA",2.54,"None",33254.24444,715,3,0,9,"One",12809,26.3,21,71,"One","0"
10000,"36 Months",6,"MORTGAGE",86000,"Other","PA",17.43,"None",34115.3625,755,0,0,20,"None",26741,0.3,48,890,"None","0"
16000,"60 Months",9,"RENT",52000,"Small Business","CA",0.95,"None",32501.1125,795,0,0,4,"None",1631,11.3,8,306,"None","0"
8000,"36 Months",5,"RENT",65000,"Credit Card","CA",3.64,"None",38705.45903,665,1,0,9,"None",2976,21.6,13,0,"None","0"
4500,"36 Months",3,"OWN",54000,"Credit Card","NC",24.44,"None",37324.21181,700,0,0,11,"None",23210,68.8,22,0,"None","0"
11700,"36 Months",10,"MORTGAGE",39850,"Home Improvement","CA",5.63,"None",37190.4,720,0,78,11,"None",14301,41.2,25,112,"None","0"
4600,"60 Months",3,"RENT",40000,"Car","MD",3.51,"None",39499.04583,715,2,0,5,"None",3193,39.4,7,216,"None","0"
9800,"36 Months",3,"MORTGAGE",110400,"Other","WA",24.2,"None",37565.08472,665,2,0,28,"None",27743,41,46,0,"None","0"
8000,"36 Months",10,"RENT",63362.91,"Debt Consolidation","TX",15.15,"None",34646.35,675,2,0,10,"None",6516,70.1,22,240,"None","0"
5000,"36 Months",2,"RENT",20000,"Debt Consolidation","CA",14.16,"None",36392.47986,750,0,0,5,"None",5267,42.8,8,57,"None","0"
14000,"36 Months",9,"OWN",1e+05,"Debt Consolidation","CA",6.27,"None",38739.35139,710,0,0,7,"None",17153,62.8,11,136,"None","0"
16000,"60 Months",6,"MORTGAGE",95000,"Debt Consolidation","TX",7.76,"None",35845.4125,695,1,64,10,"None",6795,82.9,22,0,"None","0"
19000,"60 Months",9,"RENT",36300,"Debt Consolidation","FL",17.12,"None",36867.40139,710,1,0,11,"None",19165,51.2,20,903,"None","0"
12025,"60 Months",7,"MORTGAGE",67000,"Debt Consolidation","TX",19.25,"None",34724.30139,690,1,0,9,"None",27033,73.5,37,560,"None","0"
4000,"36 Months",3,"RENT",19968,"Other","AZ",5.29,"None",39083.50833,680,1,0,3,"None",2630,93.9,3,1000,"None","0"
12000,"36 Months",0.5,"RENT",90000,"Debt Consolidation","CT",6.01,"One",34419.18194,665,2,19,13,"None",6719,28.8,18,295,"None","0"
2500,"36 Months",0.5,"RENT",96000,"Credit Card","CA",3.11,"One",37700.45625,660,1,21,6,"None",7271,80.8,8,0,"None","0"
18000,"60 Months",1,"MORTGAGE",37000,"Debt Consolidation","TX",10.05,"None",35357.14167,675,0,33,9,"None",5381,36.6,30,278,"None","0"
17000,"36 Months",2,"RENT",175000,"Credit Card","AZ",18.91,"None",31216.35625,795,2,28,15,"None",1449,4.1,56,0,"None","0"
18000,"36 Months",10,"MORTGAGE",2e+05,"Debt Consolidation","TX",11.1,"None",33410.37917,690,1,0,12,"None",50000,95.4,30,103,"None","0"
9000,"60 Months",9,"RENT",69600,"Car","CA",4.88,"None",38832.16319,735,0,0,3,"None",0,0,8,0,"None","0"
7500,"36 Months",0.5,"RENT",44000,"Educationalal","AR",3.74,"None",36236.24375,745,1,0,5,"None",11585,27.1,8,672,"None","0"
4000,"36 Months",10,"MORTGAGE",82000,"Home Improvement","AR",24.92,"None",33955.47361,735,1,0,16,"None",38859,35.4,50,65,"None","0"
6000,"36 Months",2,"OWN",31200,"Debt Consolidation","CA",13.19,"None",37855.41181,700,0,42,2,"None",1673,92.9,4,0,"None","0"
25000,"36 Months",10,"MORTGAGE",95000,"Debt Consolidation","VA",18.18,"None",35008.51528,665,1,48,11,"None",15109,77.9,25,1,"None","0"
17075,"60 Months",9,"RENT",70000,"Debt Consolidation","FL",12.58,"None",36457.2,670,0,0,8,"None",7446,42.1,22,53,"None","0"
22000,"36 Months",3,"MORTGAGE",155000,"Credit Card","CA",19.9,"None",32723.07708,695,0,38,13,"None",50000,97.7,39,576,"None","0"
14000,"36 Months",9,"OWN",118000,"Small Business","FL",0.11,"None",33760.04514,810,0,0,9,"None",0,0,22,146,"None","0"
10000,"60 Months",0.5,"RENT",42840,"Other","WA",11.09,"None",34295.17569,730,0,0,5,"None",18951,90.7,17,0,"None","0"
5000,"36 Months",0.5,"RENT",35000,"Debt Consolidation","CA",16.9,"None",34100.50486,675,1,0,4,"One",3995,99.9,7,425,"One","0"
20000,"36 Months",3,"RENT",140000,"Debt Consolidation","CA",5.25,"None",36239.44722,780,0,0,6,"None",1412,5.1,25,1000,"None","0"
8000,"36 Months",4,"OWN",70000,"Wedding","GA",8.49,"None",39097.12083,685,2,0,3,"None",17524,70.1,4,0,"None","0"
10000,"36 Months",4,"MORTGAGE",1e+05,"Home Improvement","TX",3.35,"None",37727.08681,700,0,0,4,"None",61,2,11,12,"None","0"
7000,"36 Months",4,"MORTGAGE",59796,"Other","NC",14.21,"None",33687.49444,705,0,39,12,"None",24242,54.2,23,35,"None","0"
19000,"60 Months",8,"RENT",60000,"Debt Consolidation","MA",19.2,"One",37282.22847,680,0,6,11,"None",7891,45.6,36,148,"None","0"
16000,"36 Months",10,"MORTGAGE",55000,"Debt Consolidation","CA",9.54,"One",35169.47847,700,0,19,10,"None",11675,24.7,28,0,"None","0"
3075,"36 Months",4,"OWN",25000,"Major Purchase","IL",12.91,"None",36327.19514,695,2,0,10,"None",18988,60.7,10,218,"None","0"
10000,"36 Months",0.5,"MORTGAGE",54996,"Credit Card","NY",12.76,"None",36810.09097,740,2,0,8,"None",10041,47.8,33,487,"None","0"
9600,"36 Months",8,"RENT",75000,"Debt Consolidation","AZ",11.46,"None",39342.15208,685,0,0,13,"None",9989,54.6,16,0,"None","0"
14000,"36 Months",2,"RENT",115000,"Major Purchase","NJ",1.19,"None",38465.09375,780,0,0,4,"None",2498,9,6,0,"None","0"
4200,"36 Months",10,"OWN",148000,"Other","AZ",11.09,"One",36413.43681,695,2,11,8,"None",50000,99.8,38,0,"None","0"
16000,"36 Months",1,"MORTGAGE",78000,"Major Purchase","WA",5.23,"None",36422.15347,740,0,0,8,"None",16578,44.8,13,319,"None","0"
14400,"36 Months",10,"MORTGAGE",63996,"Debt Consolidation","OH",16.78,"None",35308.05625,760,1,0,18,"None",11160,14.9,31,25,"None","0"
10000,"36 Months",10,"RENT",60000,"Debt Consolidation","NY",7.3,"None",34670.49028,700,0,0,5,"None",6749,91.2,14,978,"None","0"
3900,"36 Months",1,"MORTGAGE",75000,"Credit Card","CA",20.23,"None",35129.38333,705,0,30,6,"None",4508,30.7,15,103,"None","0"
6400,"36 Months",2,"RENT",60000,"Credit Card","NY",2.92,"None",37940.47014,715,0,0,4,"None",6898,78.4,6,0,"None","0"
8000,"36 Months",2,"MORTGAGE",64000,"Wedding","MO",11.38,"None",34378.34236,785,0,0,10,"None",1664,5.5,24,304,"None","0"
17000,"60 Months",4,"MORTGAGE",51000,"Debt Consolidation","KY",12.09,"None",35552.09167,710,1,0,10,"One",7678,41.1,22,1000,"One","0"
15000,"36 Months",10,"MORTGAGE",61000,"Other","CA",8.48,"None",34945.35694,760,0,0,8,"None",29109,14.4,25,345,"None","0"
9000,"36 Months",10,"MORTGAGE",80000,"Car","CA",12.09,"None",37561.53403,740,3,76,17,"None",12948,15.8,28,104,"None","0"
10000,"36 Months",4,"RENT",43000,"Wedding","IL",8.62,"None",37811.49306,675,1,38,9,"None",4816,38.8,24,0,"None","0"
9700,"36 Months",10,"RENT",70000,"Debt Consolidation","NY",9.89,"None",33025.42014,705,0,39,8,"None",24427,45.6,17,55,"None","0"
25000,"36 Months",3,"MORTGAGE",1e+05,"Other","PA",8.7,"None",34292.27153,750,1,0,15,"None",22638,23.1,33,0,"None","0"
9000,"36 Months",10,"OWN",80000,"Home Improvement","AZ",19.37,"None",30445.09653,680,1,34,16,"One",26966,70.2,26,65,"One","0"
3600,"36 Months",8,"MORTGAGE",90000,"Other","FL",8.92,"None",36361.32014,685,2,0,7,"None",5720,88,14,362,"None","0"
7000,"36 Months",10,"RENT",70000,"Debt Consolidation","VA",9.24,"None",32570.04514,680,0,34,11,"None",10848,52.4,26,120,"None","0"
16625,"36 Months",8,"RENT",42200,"Debt Consolidation","CA",24.03,"None",36962.42153,665,3,46,7,"None",5487,84.4,15,0,"None","0"
5000,"36 Months",6,"MORTGAGE",75000,"Debt Consolidation","NY",5.02,"None",38691.50903,690,1,0,11,"None",8837,41.5,18,0,"None","0"
6000,"36 Months",3,"RENT",27840,"Major Purchase","AZ",15.13,"None",35883.40556,680,0,0,4,"None",7886,98.6,15,745,"None","0"
10000,"36 Months",10,"MORTGAGE",36000,"Other","FL",9.23,"None",35412.53333,730,0,37,6,"None",901,14.3,32,535,"None","0"
5500,"60 Months",5,"MORTGAGE",34200,"Car","NM",22.56,"None",31041.36181,760,1,0,19,"None",11524,26.2,46,0,"None","0"
5000,"36 Months",10,"OWN",44000,"Debt Consolidation","AL",22.01,"None",34519.26319,680,0,0,9,"None",1833,79.7,11,0,"None","0"
10000,"36 Months",6,"MORTGAGE",90722,"Home Improvement","PA",5.86,"None",38375.25764,725,0,0,5,"None",2111,42.2,17,486,"None","0"
8000,"36 Months",1,"RENT",42000,"Credit Card","LA",8.94,"None",34229.08264,785,0,0,11,"None",77,0.6,13,410,"None","0"
6825,"36 Months",0.5,"RENT",24000,"Debt Consolidation","AR",9.4,"None",30000,780,1,0,11,"None",2283,12.3,25,61,"None","0"
25000,"36 Months",0.5,"RENT",120000,"Credit Card","CO",12.04,"None",37090.46389,665,1,0,5,"None",29012,87.4,6,0,"None","0"
3000,"36 Months",2,"RENT",42000,"Debt Consolidation","VA",10.29,"None",37915.30069,715,0,0,6,"None",6349,31.6,6,177,"None","0"
3900,"36 Months",0,"RENT",10788,"Major Purchase","MN",14.46,"None",35811.10278,715,0,0,7,"None",4305,45.3,19,213,"None","0"
8400,"36 Months",3,"RENT",52000,"Debt Consolidation","CA",15.32,"None",36089.18333,745,0,0,8,"None",2629,19.7,25,808,"None","0"
12000,"36 Months",10,"OWN",56000,"Debt Consolidation","MI",14.59,"None",34494.32222,675,2,37,14,"None",2995,28,35,1000,"None","0"
1500,"36 Months",2,"RENT",36000,"Moving","SC",20.33,"None",39354.2875,670,1,0,6,"None",2054,54.1,7,0,"None","0"
33950,"60 Months",8,"RENT",76400,"Debt Consolidation","CA",22.9,"None",33937.06181,685,0,30,9,"None",25789,92.1,28,0,"None","0"
1500,"36 Months",1,"MORTGAGE",20000,"Educationalal","MO",3.42,"None",35118.49931,805,0,0,4,"None",1721,8.6,9,481,"None","0"
7200,"36 Months",4,"RENT",37000,"Debt Consolidation","NY",16.64,"None",37597.3,660,1,74,15,"None",4486,54,24,1000,"None","0"
15500,"36 Months",3,"RENT",38000,"Debt Consolidation","CT",9.06,"None",34490.26458,690,1,0,11,"One",17297,77.6,32,54,"None","0"
7200,"36 Months",3,"RENT",28000,"Credit Card","CA",13.8,"None",39253.47014,670,2,0,12,"None",7668,36.9,19,320,"None","0"
16800,"60 Months",2,"MORTGAGE",60500,"Debt Consolidation","GA",23.38,"None",38109.24306,730,0,0,8,"None",2300,12.4,12,0,"None","0"
6800,"36 Months",10,"RENT",37000,"Debt Consolidation","MI",16.31,"None",35453.36875,760,0,0,7,"None",8149,47.7,28,281,"None","0"
17600,"36 Months",2,"RENT",51000,"Debt Consolidation","MD",22.68,"None",35200.30972,720,0,0,9,"None",7654,62.2,17,0,"None","0"
5500,"36 Months",9,"MORTGAGE",90080.61,"Credit Card","CA",6.73,"None",37242.37708,770,0,0,3,"None",5199,25.74,7,0,"None","0"
12000,"60 Months",5,"MORTGAGE",50000,"Credit Card","MI",20.9,"None",36667.49375,675,1,0,5,"One",6850,65.9,21,525,"One","0"
2650,"36 Months",1,"MORTGAGE",60589,"Debt Consolidation","CA",9.31,"None",36135.46111,705,0,0,14,"None",11270,61.6,26,193,"None","0"
5575,"36 Months",2,"OWN",62000,"Debt Consolidation","GA",8.63,"None",36256.31042,700,0,0,12,"One",7734,41.6,18,1000,"One","0"
11450,"36 Months",1,"RENT",30000,"Credit Card","MO",18.41,"None",38399.21181,705,0,0,5,"None",9986,67.5,7,125,"None","0"
16000,"36 Months",3,"MORTGAGE",105000,"Debt Consolidation","FL",7.82,"One",34293.48542,705,0,14,8,"None",7392,37.3,24,0,"None","0"
8400,"60 Months",4,"RENT",84600,"Debt Consolidation","NY",11.84,"None",30000,725,0,29,7,"None",12201,89.1,25,874,"None","0"
20000,"36 Months",4,"MORTGAGE",1e+05,"Debt Consolidation","NJ",9.8,"One",35268.14653,700,2,15,10,"None",27421,53.8,23,1000,"None","0"
7500,"36 Months",0.5,"RENT",25000,"Credit Card","IL",19.92,"None",36436.32361,745,1,0,6,"None",7619,11.63,15,796,"None","0"
7000,"36 Months",5,"MORTGAGE",70000,"Car","IL",11.3,"None",34350.47083,790,1,0,16,"None",4120,8.4,47,45,"None","0"
20000,"60 Months",6,"RENT",66500,"Debt Consolidation","NH",24.59,"One",36451.325,690,2,18,13,"None",9210,66.9,38,0,"None","0"
10000,"60 Months",1,"RENT",110000,"Other","CA",11.93,"None",36695.52847,710,0,0,8,"None",24359,44.9,14,0,"None","0"
5000,"36 Months",1,"MORTGAGE",35000,"Small Business","CO",3.26,"None",38715.38958,675,0,0,9,"None",4685,27.6,10,58,"None","0"
4800,"36 Months",1,"RENT",67000,"Debt Consolidation","DC",5.12,"None",36517.49236,675,0,0,5,"None",6053,48.8,20,185,"None","0"
6000,"36 Months",2,"MORTGAGE",106000,"Major Purchase","MD",10.8,"None",34387.28681,725,2,0,12,"None",17819,46.8,36,81,"None","0"
4000,"36 Months",5,"MORTGAGE",190000,"Other","TX",21.08,"None",30000,730,0,0,20,"None",26489,54.8,58,140,"None","0"
24000,"60 Months",10,"MORTGAGE",60000,"Home Improvement","NY",15.34,"None",35463.36528,780,1,0,8,"None",50000,40.9,41,0,"None","0"
12000,"36 Months",10,"MORTGAGE",2e+05,"Debt Consolidation","WA",6.67,"One",31012.06319,670,1,8,9,"None",31221,90.2,46,0,"None","0"
7000,"36 Months",5,"MORTGAGE",36000,"Debt Consolidation","KS",16.57,"None",36934.32222,695,2,0,9,"None",7626,33.4,10,0,"None","0"
10000,"36 Months",4,"MORTGAGE",41004,"Other","CA",21.89,"None",35727.25625,680,0,0,13,"None",18069,63,31,0,"None","0"
5000,"36 Months",4,"MORTGAGE",60500,"Debt Consolidation","TX",11.93,"One",37236.23403,660,0,8,7,"None",1421,67.7,17,0,"None","0"
23500,"60 Months",8,"MORTGAGE",101300,"Credit Card","NY",19.3,"None",35040.43611,680,3,42,14,"None",14713,36.8,44,806,"None","0"
5000,"36 Months",6,"RENT",42000,"Debt Consolidation","FL",8.46,"None",37102.31528,715,0,47,7,"None",2103,37.6,12,1000,"None","0"
6000,"36 Months",10,"MORTGAGE",57600,"Home Improvement","NJ",2.52,"None",34099.19583,750,0,0,4,"None",1442,8.7,18,0,"None","0"
12000,"36 Months",10,"OWN",70000,"Debt Consolidation","NV",8.26,"One",32162.19097,690,0,15,13,"None",12064,45,22,248,"None","0"
5000,"36 Months",0.5,"RENT",48000,"Car","IL",0.5,"Two",31143.47847,675,1,15,4,"None",955,6.5,18,0,"None","0"
20000,"36 Months",5,"MORTGAGE",82000,"Home Improvement","CA",8.25,"None",31718.14097,790,1,0,13,"None",16835,15.8,31,0,"None","0"
